keep,B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_COUNTRY_CODE,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,B_STATE_CODE,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ERROR_CLEARED_DATE,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_SPECIES_ID,E_SPECIES_NAME,E_STATE_CODE,ENC_PERMIT,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,ENC_ERROR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,REPORTING_METHOD,SAME_10_MIN_BLOCK
,3850751,6,21,2,0,82,3,,1,US,0,0,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,,23332,0,2341,Rufa Red Knot,10,133276682,5/24/2017,24,5,2017,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,1,2.92,133276682,,14,Y
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 06M BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279039,5/12/2017,12,5,2017,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 06M BLACK ON LIGHT GREEN;at release: LEG FLAG: 06M BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,1,2.92,133279039,,14,Y
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: J+A BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279657,5/19/2017,19,5,2017,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: J+A BLACK ON LIGHT GREEN;at release: LEG FLAG: J+A BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,1,2.92,133279657,,14,Y
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: U+K BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133297261,5/30/2017,30,5,2017,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: U+K BLACK ON LIGHT GREEN;at release: LEG FLAG: U+K BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,1,2.92,133297261,,14,Y
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 7T6 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279530,5/16/2017,16,5,2017,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 7T6 BLACK ON LIGHT GREEN;at release: LEG FLAG: 7T6 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,1,2.92,133279530,,14,Y
,3850751,6,21,2,0,82,3,,1,US,0,0,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,,23332,0,2341,Rufa Red Knot,10,133276650,5/24/2017,24,5,2017,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: +AH BLACK ON LIGHT GREEN;at release: LEG FLAG: +AH BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,1,2.92,133276650,,14,Y
,3850751,6,21,2A,0,82,3,M,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Osprey Beach), Sussex County Delaware, United States (Bandit ID: MISP_OSP)",297905,751,-75.30833,LEG FLAG: 5UX BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218414,5/10/2014,10,5,2014,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 5UX BLACK ON LIGHT GREEN;at release: LEG FLAG: 5UX BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,4,5.92,132218414,,14,Y
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 94K BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133279523,5/16/2017,16,5,2017,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 94K BLACK ON LIGHT GREEN;at release: LEG FLAG: 94K BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,1,2.92,133279523,,14,Y
,3850751,1,21,2,0,82,3,Age modified from U per time of year -- db,1,US,0,0,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,,23332,0,2341,Rufa Red Knot,10,133279877,5/16/2017,16,5,2017,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,1,1.92,133279877,,14,Y
,3850751,6,21,2,0,50,3,Applied ISC 23332_201409111302B; M,1,US,0,25,1,1,,,385,38.90833,"Slaughter Beach(Beach within town limits of Slaughter Beach), Sussex County Delaware, United States (Bandit ID: SLAUGHT)",295229,751,-75.30833,LEG FLAG: TK2 BLACK ON GREEN;,23332,0,2341,Rufa Red Knot,10,117272033,5/28/2007,28,5,2007,N,2.3,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: L+9 BLACK ON LIGHT GREEN;at release: LEG FLAG: L+9 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,"Record with remarks; Species Mismatch; Too Old, See Biologist; ",11,12.92,117272033,,14,Y
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: 57L BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262936,5/22/2017,22,5,2017,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 57L BLACK ON LIGHT GREEN;at release: LEG FLAG: 57L BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,1,2.92,133262936,,14,Y
,3850751,6,21,2,0,82,3,Mod. per 23332_201409171017B;,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: 6N4 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133223072,5/22/2012,22,5,2012,,0,3850751,21,9:20:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: 6N4 BLACK ON LIGHT GREEN;at release: LEG FLAG: 6N4 BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/24/2018,24,5,2018,Record with remarks; Species Mismatch; ,6,7.92,133223072,,14,Y
,3850751,6,21,2,0,82,3,Applied ISC 23332_201409111302B; M,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,LEG FLAG: 4YL BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133216727,5/15/2010,15,5,2010,,0,3850751,21,10:32:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: +0P BLACK ON LIGHT GREEN;at release: LEG FLAG: +0P BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/20/2018,20,5,2018,Record with remarks; Species Mismatch; ,8,9.92,133216727,,14,Y
,3850751,6,21,2,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Mispillion Harbor, 4 km N of Slaughter Beach, Kent County Delaware, United States",61196,751,-75.30833,LEG FLAG: 4UC BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133216997,5/26/2011,26,5,2011,,0,3850751,21,10:32:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: +7P BLACK ON LIGHT GREEN;at release: LEG FLAG: +7P BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/20/2018,20,5,2018,Record with remarks; Species Mismatch; ,7,8.92,133216997,,14,Y
,3850751,6,21,2,0,82,3,Mod spp from REKN/2340 per permit provisions --jsm,1,US,0,69,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: X+J BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133276887,5/27/2017,27,5,2017,,0,3850751,21,10:32:00,,1,US,1,7/13/2018,7,2018,0,,1,Cannon Net,66,385,38.94167,"Beaches in Mispillion Harbor, 4 km N of Slaughter Beach",293053,751,-75.30833,at capture: LEG FLAG: X+J BLACK ON LIGHT GREEN;at release: LEG FLAG: X+J BLACK ON LIGHT GREEN;,Slaughter Beach,7,2340,Red Knot,10,23332,5/20/2018,20,5,2018,Record with remarks; Species Mismatch; ,1,2.92,133276887,,14,Y
,3910745,6,59,2,0,53,3,bled+engraved flag/streamers per bander email 10/16/08,1,US,0,19,1,,,,391,39.19167,"Moores Beach, 1.5 mi S of Delmont, Cape May County New Jersey, United States",69999,745,-74.95833,LEG FLAG: U4L BLACK ON LIME;,22803,0,2341,Rufa Red Knot,34,128201385,5/20/2008,20,5,2008,SSE,7.8,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/9/2017,1,,66,390,39.08333,Kimbles Beach - south of the road,294077,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: U4L BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: CP= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/16/2017,16,5,2017,,9,10.92,128201385,,14,N
,3900745,6,59,2,0,82,3,,10,US,0,69,1,PL,,,390,39.08333,"4.2 mi WNW from Cape May Court House(Kimbles Beach - south of the road), Cape May County New Jersey, United States (Bandit ID: KIMBLESO)",294077,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: NAM WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269473,5/29/2016,29,5,2016,,0,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/7/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: NAM BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: MH= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/19/2017,19,5,2017,,1,2.92,133269473,,14,Y
,3900745,6,59,2,0,82,3,,10,US,0,19,1,PL,,,390,39.08333,"4.6 mi NW from Cape May Court House(Reeds Beach - North end), Cape May County New Jersey, United States (Bandit ID: REEDSNOR)",294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: KMH WHITE ON DARK GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",22803,0,2341,Rufa Red Knot,34,133269313,5/21/2016,21,5,2016,,0,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/7/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: KMH BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: MJ= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/19/2017,19,5,2017,,1,2.92,133269313,,14,Y
,3850751,1,21,2,0,82,3,Age modified from U per time of year -- db,1,US,0,0,1,PL,Cannon Net,NA,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,,23332,0,2341,Rufa Red Knot,10,133279998,5/16/2017,16,5,2017,ENE,23.2,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,7/18/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: JU= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/19/2017,19,5,2017,,0,0.92,133279998,,14,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: AMN WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133254498,5/14/2015,14,5,2015,ESE,21.2,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/7/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: AMN BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: EH= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/19/2017,19,5,2017,,2,3.92,133254498,,14,N
,3910745,6,59,2,0,82,3,,10,US,0,69,1,,,,391,39.25,"Dennis Township(Moores Beach), Cumberland County New Jersey, United States (Bandit ID: MOORES)",264823,745,-74.91667,LEG FLAG: ZX BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133254417,5/26/2014,26,5,2014,S,11.5,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/7/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: ZX BLACK ON LIGHT GREEN, STYLE - 2VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: 15+ BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/23/2017,23,5,2017,,3,4.92,133254417,,14,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: AXC WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133253427,5/14/2015,14,5,2015,ESE,21.2,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/7/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: AXC BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: JH= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/19/2017,19,5,2017,,2,3.92,133253427,,14,N
,3910745,6,59,2,0,82,3,,10,US,0,69,1,,,,391,39.25,"BELLEPLAIN, Cumberland County New Jersey, United States",35900,745,-74.91667,LEG FLAG: 1NJ BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,133215242,5/21/2009,21,5,2009,S,11.5,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/7/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: INJ BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: XN= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/23/2017,23,5,2017,,8,9.92,133215242,,14,N
,3900745,6,59,2A,0,82,3,,10,US,0,69,1,,,,390,39.08333,"GOSHEN, Cape May County New Jersey, United States",58810,745,-74.91667,LEG FLAG: V6L BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,132236410,5/27/2011,27,5,2011,,0,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/7/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: V6L BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: A=V BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/19/2017,19,5,2017,,6,7.92,132236410,,14,Y
,3850751,1,21,2,0,53,3,Applied ISC 23332_201409111302B; M,1,US,0,0,1,1,,,385,38.94167,"Slaughter Beach(Beaches in Mispillion Harbor, 4 km N of Slaughter Beach), Kent County Delaware, United States (Bandit ID: MISPILL)",293053,751,-75.30833,,23332,0,2341,Rufa Red Knot,10,128210837,5/19/2009,19,5,2009,ENE,23.2,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/7/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: EC= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT; RADIO TRANSMITTER (GLUE TO SKIN OR FEATHERS);",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/19/2017,19,5,2017,,8,8.92,128210837,,14,N
,3900745,6,59,2,0,53,3,,10,US,0,69,1,,,,390,39.08333,"GOSHEN, Cape May County New Jersey, United States",58810,745,-74.91667,LEG FLAG: A5P BLACK ON LIGHT GREEN;,22803,0,2341,Rufa Red Knot,34,128202726,5/8/2009,8,5,2009,,0,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,6/7/2017,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: A5P BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: 32+ BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/23/2017,23,5,2017,,8,9.92,128202726,,14,Y
,5230692,6,15,2,0,53,3,Species modified per data conversion of 03/06/2015,0,CI,2,69,8,,,,523,-52.51361,"Salicorbia Island, Bahia Lomas-18mi N of Cerro Sombrero, Magallanes y Antartica Chilena, Chile",67434,692,-69.335,LEG FLAG: AUM WHITE ON RED;,22803,0,2341,Rufa Red Knot,10,128200804,1/18/2008,18,1,2008,N,6333.3,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: VK= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/23/2017,23,5,2017,Unusual Migration; ,9,10.92,128200804,,14,N
,3850751,6,21,2,0,1,3,,10,US,0,1,1,,,,385,38.91667,"SLAUGHTER BEACH, Delaware, United States",33520,751,-75.25,,6961,0,2341,Rufa Red Knot,10,119211782,5/20/2002,20,5,2002,ENE,21.3,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"LEG FLAG, LEFT LEG ABOVE THE JOINT: PJ= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG ABOVE THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/19/2017,19,5,2017,"Too Old, See Biologist; ",15,16.92,119211782,,14,N
,3910751,6,59,2,0,50,3,,10,US,0,1,1,,,,391,39.25,"BEN DAVIS PT, Cumberland County New Jersey, United States",8867,751,-75.25,,22803,0,2341,Rufa Red Knot,34,117277165,6/1/2004,1,6,2004,ESE,21.2,3900745,59,0:00:00,,10,US,9,6/7/2017,6,2017,0,,1,,66,390,39.08333,Reeds Beach - North end,294079,745,-74.91667,"at capture: LEG FLAG, LEFT LEG ABOVE THE JOINT: NLT BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;at release: LEG FLAG, LEFT LEG ABOVE THE JOINT: HN= BLACK ON LIGHT GREEN, STYLE - 3VLR; FEDERAL METAL BAND, RIGHT LEG BELOW THE JOINT;",Cape May Court House,7,2341,Rufa Red Knot,34,22803,5/23/2017,23,5,2017,"Too Old, See Biologist; ",13,14.92,117277165,,14,N
