keep,B_10_MIN_BLOCK,B_AGE_CODE,B_REGION,B_BAND_SIZE_CODE,B_BAND_STATUS_CODE,B_BAND_TYPE_CODE,B_BIRD_STATUS,B_COMMENTS,B_COORD_PRECISION,B_COUNTRY_CODE,B_DIRECTION_CODE,B_EXTRA_INFO_CODE,B_FLYWAY_CODE,B_HOW_AGED_CODE,B_HOW_CAPTURED,B_HOW_SEXED_CODE,B_LAT_10_MIN_BLK,B_LAT_DECIMAL_DEGREES,B_LOCATION_DESCRIPTION,B_LOCATION_ID,B_LON_10_MIN_BLK,B_LON_DECIMAL_DEGREES,B_MARKER_LONG_DESC,B_PERMIT_NUM,B_SEX_CODE,B_SPECIES_ID,B_SPECIES_NAME,B_STATE_CODE,BAND_NUM,BANDING_DATE,BANDING_DAY,BANDING_MONTH,BANDING_YEAR,BEARING,DISTANCE,E_10_MIN_BLOCK,E_REGION,E_CAPTURE_TIME,E_CERTIFICATE_FLAG,E_CERTIFICATE_LANGUAGE,E_COMMENTS,E_COORD_PRECISION,E_COUNTRY_CODE,E_COUNTY_CODE,E_CREATE_DATE,E_CREATE_MONTH,E_CREATE_YEAR,E_DIRECTION_CODE,E_ENC_COUNTY_ORIGINAL,E_FLYWAY_CODE,E_HOW_CAPTURED,E_HOW_OBTAINED_CODE,E_LAT_10_MIN_BLK,E_LAT_DECIMAL_DEGREES,E_LOCATION_DESCRIPTION,E_LOCATION_ID,E_LON_10_MIN_BLK,E_LON_DECIMAL_DEGREES,E_MARKER_LONG_DESC,E_PLACE_NAME,E_PRESENT_CONDITION_CODE,E_REPORT_LOCATION_CHOICE,E_SPECIES_NAME,E_STATE_CODE,E_WHO_OBTAINED_CODE,E_WHY_REPORTED_CODE,ENC_PERMIT,ENCOUNTER_DATE,ENCOUNTER_DAY,ENCOUNTER_MONTH,ENCOUNTER_YEAR,HSS,MIN_AGE_AT_ENC,ORIGINAL_BAND,OTHER_BANDS,SAME_10_MIN_BLOCK
,2740970,6,83,2,0,82,3,Mod. per 23760_202003101422BM v4; Applied ISC 23760_201806191042BM v4; M,10,US,0,69,3,,,,274,27.75,"Port Aransas(Mustang Island), Nueces County Texas, United States (Bandit ID: 280732)",292275,970,-97.08333,LEG FLAG: 3K5 BLACK ON LIME;,23760,0,2341,Rufa Red Knot,48,133241851,4/26/2013,26,4,2013,NE,182.2,2920944,83,,E,E,Enc created from Marker ID#: 261169;;,11,US,167,11/7/2019,11,2019,0,167,3,,29,292,29.38781,Bolivar Flats Shorebird Sanctuary,,944,-94.72749,LEFT LEG BAND #1: 3K5 BLACK ON LIGHT GREEN; ,,13,W,Red Knot,48,21,13,,10/19/2019,19,10,2019,7,8.33,133241851,,N
,3850751,6,21,2,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 8Y6 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262345,5/18/2015,18,5,2015,ENE,25.3,3900745,59,,E,E,Enc created from Marker ID#: 190277; ;;,0,US,9,5/16/2017,5,2017,0,9,1,,29,390,39.11277,"reeds beach, cape may court house, nj",,745,-74.89161,LEFT LEG BAND #2: 8Y6 BLACK ON LIGHT GREEN; ,Reeds Beach,13,AM,Red Knot,34,21,13,,5/14/2017,14,5,2017,2,3.92,133262345,,N
,3910751,6,59,2,0,82,3,,10,US,0,25,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,RADIO TRANSMITTER (OTHER): AEH WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133254470,5/13/2015,13,5,2015,ESE,29.7,3900744,59,,E,E,Enc created from Marker ID#: 220525; ;,0,US,9,8/22/2018,8,2018,0,9,1,,29,390,39.02892,Stone Harbor Bird Sanctuary,,744,-74.77517,LEG FLAG: AEH WHITE ON DARK GREEN; ,Anglesea,13,WM,Red Knot,34,21,13,,7/28/2018,28,7,2018,3,5.08,133254470,,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: ALT WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133254478,5/14/2015,14,5,2015,SSW,771.2,2900805,25,,E,E,"Enc created from Marker ID#: 239131; ; Likely leg flag instead of colored leg band, SCP.",0,US,127,2/28/2019,2,2019,0,127,1,,29,290,29.1175,,,805,-80.94861,LEFT LEG BAND #1: ALT WHITE ON DARK GREEN; ,Wilbur-by-the-Sea,13,C3,Red Knot,12,21,13,,2/1/2019,1,2,2019,4,5.67,133254478,,N
,3900752,6,21,2,0,82,3,,1,US,0,69,1,1,,,390,39.04167,"South Bowers Beach(Beach at Brockenbridge Gut, 3 km S of Bowers Beach), Kent County Delaware, United States (Bandit ID: BROCKEN)",283211,752,-75.375,LEG FLAG: 0U9 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262227,5/22/2015,22,5,2015,S,272.4,3500755,63,,E,E,Enc created from Marker ID#: 189761; ;;;,0,US,95,5/17/2017,5,2017,0,95,1,,29,350,35.1215,,,755,-75.92611,LEG FLAG: 0U9 BLACK ON LIGHT GREEN; ,Widgen Woods,7,M,Red Knot,37,22,13,,4/23/2017,23,4,2017,2,3.83,133262227,,N
,3900752,6,21,2,0,82,3,,1,US,0,69,1,1,,,390,39.04167,"South Bowers Beach(Beach at Brockenbridge Gut, 3 km S of Bowers Beach), Kent County Delaware, United States (Bandit ID: BROCKEN)",283211,752,-75.375,LEG FLAG: 0U9 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262227,5/22/2015,22,5,2015,E,32.2,3900744,59,,E,E,Enc created from Marker ID#: 220533; ;,0,US,9,8/22/2018,8,2018,0,9,1,,29,390,39.02892,Stone Harbor Bird Sanctuary,,744,-74.77517,LEG FLAG: 0U9 BLACK ON LIGHT GREEN; ,Anglesea,13,WM,Red Knot,34,21,13,,7/28/2018,28,7,2018,3,5.08,133262227,,N
,3900752,6,21,2,0,82,3,,1,US,0,69,1,1,,,390,39.04167,"South Bowers Beach(Beach at Brockenbridge Gut, 3 km S of Bowers Beach), Kent County Delaware, United States (Bandit ID: BROCKEN)",283211,752,-75.375,LEG FLAG: 0U9 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262227,5/22/2015,22,5,2015,S,258.2,3510753,63,,E,E,Enc created from Marker ID#: 248581;,11,US,55,7/9/2019,7,2019,0,55,1,,29,351,35.30351,Cape Hatteras National Seashore,,753,-75.51126,LEFT LEG FLAG: 0U9 BLACK ON LIGHT GREEN; ,,13,,Red Knot,37,21,13,,5/20/2019,20,5,2019,4,5.92,133262227,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 512 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204758,4/21/2015,21,4,2015,WSW,11.4,3230800,80,,E,E,Enc created from Marker ID#: 212155; ;,0,US,19,3/28/2018,3,2018,0,19,1,,29,323,32.57761,,,800,-80.14865,LEFT LEG BAND #2: 512 BLACK ON LIGHT GREEN; ,Seabrook Island,13,M,Red Knot,45,21,13,,3/11/2018,11,3,2018,3,4.75,126204758,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 480 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204771,4/21/2015,21,4,2015,SSW,252.3,2900805,25,,E,E,Enc created from Marker ID#: 202619; ;;,11,US,127,12/6/2017,12,2017,0,127,1,,29,290,29.08428,,,805,-80.92334,LEFT LEG BAND #1: 480 BLACK ON GREEN; ,Ponce Park (historical),7,M,Red Knot,12,21,13,,11/30/2017,30,11,2017,3,4.42,126204771,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 648 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204773,4/21/2015,21,4,2015,SSW,256.6,2900805,25,,E,E,Enc created from Marker ID#: 89995; ;;,0,US,127,3/6/2017,3,2017,0,127,1,,29,290,29.01028,,,805,-80.86862,LEFT LEG BAND #1: 648 BLACK ON LIGHT GREEN; ,Edgewater,13,M,Red Knot,12,21,13,,1/5/2017,5,1,2017,2,3.58,126204773,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 647 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204774,4/21/2015,21,4,2015,SSW,239.3,2910810,25,,E,E,Enc created from Marker ID#: 92221; ;,0,US,127,3/28/2017,3,2017,0,127,1,,29,291,29.30555,,,810,-81.04528,RIGHT LEG BAND #1: SILVER; LEFT LEG FLAG: 647 BLACK ON LIGHT GREEN; ,Ormond Beach,13,C3,Red Knot,12,21,13,,2/7/2017,7,2,2017,2,3.67,126204774,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 646 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204775,4/21/2015,21,4,2015,SSW,395.4,2720823,25,,E,E,,0,US,81,10/2/2018,10,2018,0,81,1,,3,272,27.41513,645 cedars ct,,823,-82.66396,LEFT LEG FLAG: 646 MISCELLANEOUS ON LIGHT GREEN; ,Longboat Key,4,AM,Red Knot,12,21,7,,9/29/2018,29,9,2018,4,5.25,126204775,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 643 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204778,4/21/2015,21,4,2015,SSW,256.6,2900805,25,,E,E,Enc created from Marker ID#: 89981; ;;,0,US,127,3/6/2017,3,2017,0,127,1,,29,290,29.01028,,,805,-80.86862,LEFT LEG BAND #1: 643 BLACK ON LIGHT GREEN; ,Edgewater,13,M,Red Knot,12,21,13,,1/1/2017,1,1,2017,2,3.58,126204778,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 643 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204778,4/21/2015,21,4,2015,S,279.3,2830804,25,,E,E,Enc created from Marker ID#: 202977; ;;;,11,US,127,12/7/2017,12,2017,0,127,1,,29,283,28.64999,"Merritt Island National Wildlife Refuge,  Apollo Beach entrance",,804,-80.69922,LEFT LEG BAND #1: 643 BLACK ON LIGHT GREEN; ,Eldora,13,WM,Red Knot,12,21,13,,12/3/2017,3,12,2017,3,4.5,126204778,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 687 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204784,4/21/2015,21,4,2015,S,296.1,2820803,25,,N,E,"Enc created from Marker ID#: 239983; ; Marker is leg flag not colored leg band, verified with photo, SCP.",0,US,9,2/28/2019,2,2019,0,9,1,,29,282,28.39113,,,803,-80.59672,LEFT LEG BAND #1: 687 BLACK ON LIGHT GREEN; ,Cape Canaveral,7,M,Red Knot,12,21,13,,11/9/2018,9,11,2018,4,5.42,126204784,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 684 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204787,4/21/2015,21,4,2015,SSW,365.7,2750824,25,,E,E,Enc created from Marker ID#: 222613;  coords assigned based on loc desc--mcr;;,11,US,103,10/4/2018,10,2018,0,103,1,,29,275,27.959,Sand Key Clearwater Beach,,824,-82.82844,LEG FLAG: 684 RED ON LIGHT GREEN; ,Clearwater Beach,13,D,Red Knot,12,21,13,,8/18/2018,18,8,2018,4,5.17,126204787,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 697 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204792,4/21/2015,21,4,2015,SSW,173.3,3020812,25,,N,E,"Enc created from Marker ID#: 239643; ; Likely leg flag and not colored leg band, SCP.",0,US,31,2/28/2019,2,2019,0,31,1,,29,302,30.45709,Little Talbot Island State Park,,812,-81.41003,LEFT LEG BAND #1: 697 BLACK ON LIGHT GREEN; ,Cedar Point,7,WM,Red Knot,12,21,13,,2/7/2019,7,2,2019,4,5.67,126204792,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 695 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204794,4/21/2015,21,4,2015,WSW,11.2,3230800,80,,E,E,Enc created from Marker ID#: 283417;;,0,US,19,3/18/2020,3,2020,0,19,1,,29,323,32.58079,,,800,-80.14727,LEFT LEG BAND #1: YELLOW; LEFT LEG BAND #2: SILVER; LEFT LEG FLAG: 695 MISCELLANEOUS ON LIGHT GREEN; ,Seabrook Island,7,M,RED KNOT,45,21,13,,3/17/2020,17,3,2020,5,6.75,126204794,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 587 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204879,4/21/2015,21,4,2015,S,522,2500810,25,,E,E,"Enc created from Marker ID#: 234531; ; Marker is a leg flag instead of a colored leg band, SCP.",0,US,87,2/28/2019,2,2019,0,87,1,,29,250,25.15157,,,810,-81.1004,LEFT LEG BAND #2: 587 BLACK ON LIGHT GREEN; ,Flamingo,13,M,Red Knot,12,21,13,,12/10/2018,10,12,2018,4,5.5,126204879,,N
,3230795,5,80,2,0,54,3,,0,US,0,69,1,2,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 586 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204880,4/21/2015,21,4,2015,SSW,256.6,2900805,25,,E,E,Enc created from Marker ID#: 89993; ;;,0,US,127,3/6/2017,3,2017,0,127,1,,29,290,29.01028,,,805,-80.86862,LEFT LEG BAND #1: 586 BLACK ON LIGHT GREEN; ,Edgewater,13,M,Red Knot,12,21,13,,1/3/2017,3,1,2017,2,2.58,126204880,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 556 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204891,4/21/2015,21,4,2015,SSW,256.6,2900805,25,,E,E,Enc created from Marker ID#: 89999; ;;,0,US,127,3/6/2017,3,2017,0,127,1,,29,290,29.01028,,,805,-80.86862,LEFT LEG BAND #1: 556 BLACK ON LIGHT GREEN; ,Edgewater,13,M,Red Knot,12,21,13,,1/22/2017,22,1,2017,2,3.58,126204891,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 550 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204896,4/21/2015,21,4,2015,SSW,176.5,3020812,25,,N,E,Enc created from Marker ID#: 90023; ;;,11,US,31,3/6/2017,3,2017,0,31,1,,29,302,30.40857,Huguenot Memorial Park,,812,-81.42148,LEFT LEG FLAG: 550 BLACK ON LIGHT GREEN; ,,13,W,Red Knot,12,21,13,,1/22/2017,22,1,2017,2,3.58,126204896,,N
,3230795,6,80,2,0,54,3,,0,US,0,69,1,1,,,323,32.64611,"3 mi E from Folly Beach(Bird Key Stono Seabird Sanctuary), Charleston County South Carolina, United States (Bandit ID: BIRD KY)",283081,795,-79.97028,LEG FLAG: 550 BLACK ON LIGHT GREEN;,6658,0,2341,Rufa Red Knot,45,126204896,4/21/2015,21,4,2015,SSW,173.3,3020812,25,,N,E,"Enc created from Marker ID#: 239645; ; Likely leg flag instead of colored leg band, SCP.",0,US,31,2/28/2019,2,2019,0,31,1,,29,302,30.45712,Little Talbot Island State Park,,812,-81.41012,LEFT LEG BAND #1: 550 BLACK ON LIGHT GREEN; ,Cedar Point,7,WM,Red Knot,12,21,13,,2/7/2019,7,2,2019,4,5.67,126204896,,N
,3850751,6,21,2,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 8M2 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262309,5/14/2015,14,5,2015,NE,335.7,4130695,47,,E,E,Enc created from Marker ID#: 193123; ;,0,US,1,8/2/2017,8,2017,0,1,1,,29,413,41.61668,Monomoy National Wildlife Refuge,,695,-69.98541,LEFT LEG FLAG: 8M2 BLACK ON LIGHT GREEN; ,,7,WM,Red Knot,25,23,13,,7/20/2017,20,7,2017,2,4.08,133262309,,N
,3850751,6,21,2,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 5PN BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262310,5/14/2015,14,5,2015,ENE,25.7,3900745,59,,E,E,Enc created from Marker ID#: 191005;  marker confirmed by photo;;;,0,US,9,6/7/2017,6,2017,0,9,1,,29,390,39.12706,Cape May National WIldlife Refuge,,745,-74.89186,LEFT LEG BAND #1: 5PN BLACK ON LIGHT GREEN; ,Reeds Beach,13,WM,Red Knot,34,21,13,,5/17/2017,17,5,2017,2,3.92,133262310,,N
,3850751,6,21,2,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 3X9 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,133262326,5/14/2015,14,5,2015,ENE,62.3,3920742,59,,E,E,Enc created from Marker ID#: 222201;;,0,US,1,8/23/2018,8,2018,0,1,1,,29,392,39.43539,Brigantine Natural Area,,742,-74.33405,LEFT LEG FLAG: 3X9 BLACK ON GREEN; ,Brigantine,13,,Rufa Red Knot,34,21,13,,8/18/2018,18,8,2018,4,5.17,133262326,,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,PLASTIC COLOR LEG BAND: CPN WHITE ON DARK GREEN; DATA LOGGER/GEOLOCATOR (LEG ATTACHMENT);,22803,0,2341,Rufa Red Knot,34,133254965,5/15/2015,15,5,2015,SSW,901.4,2740824,25,,E,E,Enc created from Marker ID#: 267341; corrected flag color per photos_MR;,0,US,103,12/23/2019,12,2019,0,103,1,,29,274,27.80206,,,824,-82.80643,LEFT LEG FLAG: CPN WHITE ON DARK GREEN; ,Redington Beach,7,M,RED KNOT,12,21,13,,12/21/2019,21,12,2019,5,6.5,133254965,,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,PLASTIC COLOR LEG BAND: CPN WHITE ON DARK GREEN; DATA LOGGER/GEOLOCATOR (LEG ATTACHMENT);,22803,0,2341,Rufa Red Knot,34,133254965,5/15/2015,15,5,2015,SSW,536.8,3230800,80,,E,E,Enc created from Marker ID#: 285413;;,0,US,19,4/8/2020,4,2020,0,19,1,,29,323,32.56598,,,800,-80.15856,RIGHT LEG BAND #1: DARK GREEN; LEFT LEG FLAG: CPN WHITE ON DARK GREEN; TRANSMITTER ON LEG; ,Seabrook Island,7,M,RUFA RED KNOT,45,21,13,,4/1/2020,1,4,2020,5,6.83,133254965,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4 mi WNW from Cape May Court House(South part of Kimbles Beach), Cape May County New Jersey, United States (Bandit ID: KIMBLESO)",283894,745,-74.91667,LEG FLAG: HCY WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133254996,5/18/2015,18,5,2015,ESE,8.6,3900744,59,,E,E,Enc created from Marker ID#: 258519;;,0,US,9,9/16/2019,9,2019,0,9,1,,29,390,39.03091,,,744,-74.77213,LEFT LEG FLAG: HCY YELLOW ON LIGHT GREEN; ,Anglesea,13,M,Red Knot,34,21,13,,9/14/2019,14,9,2019,5,6.25,133254996,,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: AUX WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133255010,5/15/2015,15,5,2015,ESE,21.3,3900745,59,,E,E,Enc created from Marker ID#: 216833; ;,11,US,9,7/23/2018,7,2018,0,9,1,,29,390,39.11706,,,745,-74.891,LEFT LEG FLAG: AUX WHITE ON GREEN; ,Reeds Beach,13,D,Red Knot,34,21,13,,5/15/2018,15,5,2018,3,4.92,133255010,,N
,3850751,6,21,2A,0,82,3,,1,US,0,19,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 8M7 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218278,5/14/2015,14,5,2015,S,261.6,3510754,63,,E,E,Enc created from Marker ID#: 247035;;,0,US,55,4/30/2019,4,2019,0,55,1,,29,351,35.17333,Cape Hatteras National Seashore,,754,-75.80214,LEFT LEG FLAG: 8M7 BLACK ON LIGHT GREEN; ,Hatteras,13,WM,Red Knot,37,22,13,,4/29/2019,29,4,2019,4,5.83,132218278,,N
,3850751,6,21,2A,0,82,3,,1,US,0,19,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 8M7 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218278,5/14/2015,14,5,2015,S,261.7,3510754,63,,E,E,Enc created from Marker ID#: 246831; mod coords per remarks --jsm;,11,US,55,4/29/2019,4,2019,0,55,1,,29,351,35.17247,Cape Hatteras National Seashore,,754,-75.80512,LEFT LEG FLAG: 8M7 BLACK ON LIGHT GREEN; ,,13,W,Red Knot,37,21,13,,4/26/2019,26,4,2019,4,5.83,132218278,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4 mi W from Cape May Court House(Beaches at Pierces Point), Cape May County New Jersey, United States (Bandit ID: PIERCEPO)",283896,745,-74.91667,LEG FLAG: HUK WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133255502,5/19/2015,19,5,2015,SSW,769.2,2900805,25,,E,E,Enc created from Marker ID#: 88331; ;;;,0,US,127,2/6/2017,2,2017,0,127,1,,29,290,29.11643,Observed on the beach in front of Ponce Preserve Park.,,805,-80.94709,LEFT LEG FLAG: HUK WHITE ON GREEN; ,Ponce Inlet,13,DM,Red Knot,12,21,13,,1/2/2017,2,1,2017,2,3.58,133255502,,N
,3900745,6,59,2,0,82,3,,10,US,0,19,1,,,,390,39.08333,"4 mi W from Cape May Court House(Beaches at Pierces Point), Cape May County New Jersey, United States (Bandit ID: PIERCEPO)",283896,745,-74.91667,LEG FLAG: HUK WHITE ON DARK GREEN;,22803,0,2341,Rufa Red Knot,34,133255502,5/19/2015,19,5,2015,SSW,773.9,2900805,25,,E,E,Enc created from Marker ID#: 89975; ;;,0,US,127,1/25/2017,1,2017,0,127,1,,29,290,29.01028,,,805,-80.86862,LEFT LEG BAND #1: HUK WHITE ON DARK GREEN; ,Edgewater,13,M,Red Knot,12,21,13,,1/1/2017,1,1,2017,2,3.58,133255502,,N
,3910751,6,59,2,0,82,3,,10,US,0,19,1,,,,391,39.25,"5 mi S from Newport(Raybins Beach at Fortescue), Cumberland County New Jersey, United States (Bandit ID: FORTESCU)",283893,751,-75.25,LEG FLAG: HNY WHITE ON DARK GREEN;,22803,5,2341,Rufa Red Knot,34,133255519,5/25/2015,25,5,2015,ESE,21.4,3900745,59,,E,E,Enc created from Marker ID#: 190953;  marker confirmed by photo;;,0,US,9,6/7/2017,6,2017,0,9,1,,29,390,39.10901,,,745,-74.89336,LEFT LEG FLAG: HNY WHITE ON DARK GREEN; ,Kimbles Beach,13,M,Red Knot,34,21,13,,5/29/2017,29,5,2017,2,3.92,133255519,,N
,3850751,6,21,2A,0,82,3,,1,US,0,69,1,1,,,385,38.94167,"Slaughter Beach(Mispillion Harbor - Back Beach), Kent County Delaware, United States (Bandit ID: MISPBACK)",297904,751,-75.30833,LEG FLAG: 7Y6 BLACK ON LIGHT GREEN;,23332,0,2341,Rufa Red Knot,10,132218814,5/18/2015,18,5,2015,S,266,3500755,63,,E,E,Enc created from Marker ID#: 189763; ;;;,0,US,95,5/17/2017,5,2017,0,95,1,,29,350,35.1215,,,755,-75.92611,LEG FLAG: 7Y6 BLACK ON LIGHT GREEN; ,Widgen Woods,7,M,Red Knot,37,22,13,,4/23/2017,23,4,2017,2,3.83,132218814,,N
